[2025-03-24T09:33:19.532] [INFO] sn - Logger initialized for sn
[2025-03-24T09:33:21.504] [INFO] data-parser - Processed row ID: 28
[2025-03-24T09:33:21.517] [INFO] data-parser - Processed row ID: 29
[2025-03-24T09:33:21.526] [INFO] data-parser - Processed row ID: 30
[2025-03-24T09:33:21.534] [INFO] data-parser - Processed row ID: 31
[2025-03-24T09:33:21.546] [INFO] data-parser - Processed row ID: 32
[2025-03-24T09:33:21.554] [INFO] data-parser - Processed row ID: 33
[2025-03-24T09:33:21.566] [INFO] data-parser - Processed row ID: 34
[2025-03-24T09:33:21.577] [INFO] data-parser - Processed row ID: 35
[2025-03-24T09:33:21.587] [INFO] data-parser - Processed row ID: 36
[2025-03-24T09:33:21.597] [INFO] data-parser - Processed row ID: 37
[2025-03-24T09:33:21.609] [INFO] data-parser - Processed row ID: 38
[2025-03-24T09:33:21.619] [INFO] data-parser - Processed row ID: 39
[2025-03-24T09:33:21.627] [INFO] data-parser - Processed row ID: 40
[2025-03-24T09:33:21.640] [INFO] data-parser - Processed row ID: 41
[2025-03-24T09:33:21.649] [INFO] data-parser - Processed row ID: 42
[2025-03-24T09:33:21.658] [INFO] data-parser - Processed row ID: 43
[2025-03-24T09:33:21.671] [INFO] data-parser - Processed row ID: 44
[2025-03-24T09:33:21.687] [INFO] data-parser - Processed row ID: 45
[2025-03-24T09:33:21.704] [INFO] data-parser - Processed row ID: 46
[2025-03-24T09:33:21.718] [INFO] data-parser - Processed row ID: 47
[2025-03-24T09:33:21.728] [INFO] data-parser - Processed row ID: 48
[2025-03-24T09:33:21.737] [INFO] data-parser - Processed row ID: 49
[2025-03-24T09:33:21.750] [INFO] data-parser - Processed row ID: 50
[2025-03-24T09:33:21.764] [INFO] data-parser - Processed row ID: 51
[2025-03-24T09:33:21.775] [INFO] data-parser - Processed row ID: 52
[2025-03-24T09:33:21.784] [INFO] data-parser - Processed row ID: 53
[2025-03-24T09:33:21.794] [INFO] data-parser - Processed row ID: 54
[2025-03-24T09:33:21.810] [INFO] data-parser - Processed row ID: 55
[2025-03-24T09:33:21.820] [INFO] data-parser - Processed row ID: 56
[2025-03-24T09:33:21.830] [INFO] data-parser - Processed row ID: 57
[2025-03-24T09:33:21.844] [INFO] data-parser - Processed row ID: 58
[2025-03-24T09:33:21.858] [INFO] data-parser - Processed row ID: 59
[2025-03-24T09:33:21.870] [INFO] data-parser - Processed row ID: 60
[2025-03-24T09:33:21.879] [INFO] data-parser - Processed row ID: 61
[2025-03-24T09:33:21.889] [INFO] data-parser - Processed row ID: 62
[2025-03-24T09:33:21.902] [INFO] data-parser - Processed row ID: 63
[2025-03-24T09:33:21.912] [INFO] data-parser - Processed row ID: 64
[2025-03-24T09:33:21.920] [INFO] data-parser - Processed row ID: 65
[2025-03-24T09:33:21.934] [INFO] data-parser - Processed row ID: 66
[2025-03-24T09:33:21.945] [INFO] data-parser - Processed row ID: 67
[2025-03-24T09:33:21.955] [INFO] data-parser - Processed row ID: 68
[2025-03-24T09:33:21.969] [INFO] data-parser - Processed row ID: 69
[2025-03-24T09:33:21.980] [INFO] data-parser - Processed row ID: 70
[2025-03-24T09:33:21.988] [INFO] data-parser - Processed row ID: 71
[2025-03-24T09:33:22.001] [INFO] data-parser - Processed row ID: 72
[2025-03-24T09:33:22.011] [INFO] data-parser - Processed row ID: 73
[2025-03-24T09:33:22.020] [INFO] data-parser - Processed row ID: 74
[2025-03-24T09:33:22.031] [INFO] data-parser - Processed row ID: 75
[2025-03-24T09:33:22.040] [INFO] data-parser - Processed row ID: 76
[2025-03-24T09:33:22.050] [INFO] data-parser - Processed row ID: 77
[2025-03-24T09:33:22.064] [INFO] data-parser - Processed row ID: 78
[2025-03-24T09:33:22.073] [INFO] data-parser - Processed row ID: 79
[2025-03-24T09:33:22.082] [INFO] data-parser - Processed row ID: 80
[2025-03-24T09:33:22.094] [INFO] data-parser - Processed row ID: 81
[2025-03-24T09:33:22.103] [INFO] data-parser - Processed row ID: 82
[2025-03-24T09:33:22.113] [INFO] data-parser - Processed row ID: 83
[2025-03-24T09:33:22.127] [INFO] data-parser - Processed row ID: 84
[2025-03-24T09:33:22.139] [INFO] data-parser - Processed row ID: 85
[2025-03-24T09:33:22.152] [INFO] data-parser - Processed row ID: 86
[2025-03-24T09:33:22.165] [INFO] data-parser - Processed row ID: 87
[2025-03-24T09:33:22.177] [INFO] data-parser - Processed row ID: 88
[2025-03-24T09:33:22.185] [INFO] data-parser - Processed row ID: 89
[2025-03-24T09:33:22.196] [INFO] data-parser - Processed row ID: 90
[2025-03-24T09:33:22.206] [INFO] data-parser - Processed row ID: 91
[2025-03-24T09:33:22.214] [INFO] data-parser - Processed row ID: 92
[2025-03-24T09:33:22.225] [INFO] data-parser - Processed row ID: 93
